%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680231029574960,733216,1374680231029574960,,0.0318368791181,-0.00469129463332
1374680231030491487,733217,1374680231030491487,,0.0317973385912,-0.00463502656396
1374680231030818623,733218,1374680231030818623,,0.031757540145,-0.00457839146292
1374680231031729214,733219,1374680231031729214,,0.0317747525639,-0.00454102328585
1374680231032343817,733220,1374680231032343817,,0.0317747525639,-0.00454102328585
1374680231032960446,733221,1374680231032960446,,0.0317747525639,-0.00454102328585
1374680231033884446,733222,1374680231033884446,,0.0317919166507,-0.00450376003764
1374680231034499328,733223,1374680231034499328,,0.0317919166507,-0.00450376003764
1374680231035396998,733224,1374680231035396998,,0.0317520827721,-0.00444667137925
1374680231036041075,733225,1374680231036041075,,0.0317520827721,-0.00444667137925
1374680231036654141,733226,1374680231036654141,,0.0317348064134,-0.00448397585891
1374680231037568294,733227,1374680231037568294,,0.0316365718047,-0.00440624770304
1374680231037891799,733228,1374680231037891799,,0.0319011765297,-0.00430948133572
1374680231038804624,733229,1374680231038804624,,0.031883918983,-0.00434700871221
1374680231039420275,733230,1374680231039420275,,0.0319011765297,-0.00430948133572
1374680231040345393,733231,1374680231040345393,,0.0319011765297,-0.00430948133572
1374680231040960345,733232,1374680231040960345,,0.0320140685518,-0.0043490574077
1374680231041574459,733233,1374680231041574459,,0.0319355445574,-0.00423474638456
1374680231042499088,733234,1374680231042499088,,0.0319129442644,-0.00413885634272
1374680231043110060,733235,1374680231043110060,,0.0319867320541,-0.00412343667803
1374680231043729552,733236,1374680231043729552,,0.0319472455643,-0.0040646780839
1374680231044349114,733237,1374680231044349114,,0.0318902591386,-0.0040426063658
1374680231045264244,733238,1374680231045264244,,0.0321390770088,-0.00398204759553
1374680231045884295,733239,1374680231045884295,,0.0318327312798,-0.00402032494235
1374680231046806060,733240,1374680231046806060,,0.0319852963625,-0.00387592759047
1374680231047728943,733241,1374680231047728943,,0.0318122104635,-0.00381282391425
1374680231048056568,733242,1374680231048056568,,0.0318274757061,-0.00376701967996
1374680231048959965,733243,1374680231048959965,,0.0317679324924,-0.0037427285658
1374680231049574149,733244,1374680231049574149,,0.0317679324924,-0.0037427285658
1374680231050497032,733245,1374680231050497032,,0.0317679324924,-0.0037427285658
1374680231051111775,733246,1374680231051111775,,0.0317498642457,-0.00378075369688
1374680231051738461,733247,1374680231051738461,,0.0317259963319,-0.00368013572405
1374680231052665813,733248,1374680231052665813,,0.0317679324924,-0.0037427285658
1374680231052976816,733249,1374680231052976816,,0.0317259963319,-0.00368013572405
1374680231053592956,733250,1374680231053592956,,0.0319423135497,-0.00355260339601
1374680231054507179,733251,1374680231054507179,,0.031683771636,-0.0036171122219
1374680231055110817,733252,1374680231055110817,,0.0319005508207,-0.00348870941194
1374680231056035864,733253,1374680231056035864,,0.0316169619848,-0.00345169539337
1374680231056651865,733254,1374680231056651865,,0.0316779803901,-0.0034777189249
1374680231057568811,733255,1374680231057568811,,0.0317384003981,-0.00350348724795
1374680231058189350,733256,1374680231058189350,,0.0317384003981,-0.00350348724795
1374680231058805839,733257,1374680231058805839,,0.0317802519848,-0.00356661999032
1374680231059422398,733258,1374680231059422398,,0.0316218055001,-0.00346373634782
1374680231060036652,733259,1374680231060036652,,0.0316962611499,-0.00343992057096
1374680231060959814,733260,1374680231060959814,,0.0316962611499,-0.00343992057096
1374680231061574976,733261,1374680231061574976,,0.0313777473555,-0.00347875691421
1374680231062498557,733262,1374680231062498557,,0.0313589631291,-0.00351667397654
1374680231063114557,733263,1374680231063114557,,0.0313152344661,-0.00345273530267
1374680231063735097,733264,1374680231063735097,,0.0315739824493,-0.00338731720813
1374680231064343415,733265,1374680231064343415,,0.0315739824493,-0.00338731720813
