%time,field.header.seq,field.header.stamp,field.header.frame_id,field.copx,field.copy
1374680211878503991,679163,1374680211878503991,,0.0122876992337,0.0604415552039
1374680211879408994,679164,1374680211879408994,,0.0121296550464,0.0601142352154
1374680211880012772,679165,1374680211880012772,,0.0121862683437,0.0598916656896
1374680211880646931,679166,1374680211880646931,,0.0122101239384,0.0598650008917
1374680211881562899,679167,1374680211881562899,,0.0124193702406,0.0598890531216
1374680211882178550,679168,1374680211882178550,,0.0123380757265,0.0600656989953
1374680211882794969,679169,1374680211882794969,,0.0123380757265,0.0600656989953
1374680211883717363,679170,1374680211883717363,,0.0123374365234,0.0596590370524
1374680211884331338,679171,1374680211884331338,,0.012394363529,0.059843038723
1374680211884950830,679172,1374680211884950830,,0.0123519609569,0.0603090299578
1374680211885870291,679173,1374680211885870291,,0.0123323566072,0.0603982227061
1374680211886487129,679174,1374680211886487129,,0.0124016249721,0.060325056624
1374680211887107668,679175,1374680211887107668,,0.0123206224889,0.0601669662856
1374680211887717802,679176,1374680211887717802,,0.0124276136433,0.0599783156073
1374680211888631815,679177,1374680211888631815,,0.0125292402842,0.0601226447516
1374680211889255288,679178,1374680211889255288,,0.0124723676434,0.0602710533607
1374680211889870380,679179,1374680211889870380,,0.0124218769559,0.0603113582087
1374680211890778596,679180,1374680211890778596,,0.0124667402468,0.0602678259026
1374680211891408145,679181,1374680211891408145,,0.012447399069,0.0598883201125
1374680211892012901,679182,1374680211892012901,,0.0124257670543,0.0598297335522
1374680211892963720,679183,1374680211892963720,,0.0125987404758,0.0600492344732
1374680211893571409,679184,1374680211893571409,,0.0124912507308,0.0602380807084
1374680211894191041,679185,1374680211894191041,,0.0123898770367,0.0600938172223
1374680211895102679,679186,1374680211895102679,,0.0124465927296,0.059946522391
1374680211895717422,679187,1374680211895717422,,0.0125069600927,0.0596534249736
1374680211896331117,679188,1374680211896331117,,0.0125766967169,0.0596557650845
1374680211897253860,679189,1374680211897253860,,0.0126171296558,0.060017128452
1374680211897871327,679190,1374680211897871327,,0.0126228750552,0.0596846622811
1374680211898485860,679191,1374680211898485860,,0.0126429293609,0.0595943720694
1374680211899424108,679192,1374680211899424108,,0.0127021080006,0.0594364130644
1374680211900013149,679193,1374680211900013149,,0.012629676489,0.0597567256545
1374680211900640115,679194,1374680211900640115,,0.0126053416166,0.0597860146449
1374680211901566350,679195,1374680211901566350,,0.0127070613261,0.0599297040959
1374680211902179347,679196,1374680211902179347,,0.0127330501626,0.0595061527177
1374680211902794718,679197,1374680211902794718,,0.0127579026178,0.0595526464027
1374680211903408064,679198,1374680211903408064,,0.0126489447263,0.0596693098312
1374680211904346172,679199,1374680211904346172,,0.0127402883278,0.0596542717193
1374680211904947925,679200,1374680211904947925,,0.0128424774318,0.0597980634202
1374680211905563715,679201,1374680211905563715,,0.0127854087745,0.0596102224824
1374680211906485201,679202,1374680211906485201,,0.0127389741209,0.0595813040308
1374680211907099874,679203,1374680211907099874,,0.0128469480506,0.0593911998762
1374680211907720204,679204,1374680211907720204,,0.0129141252985,0.0593288980683
1374680211908631144,679205,1374680211908631144,,0.0128063077297,0.0595953814478
1374680211909253640,679206,1374680211909253640,,0.0129389099427,0.0593756763044
1374680211909880744,679207,1374680211909880744,,0.0129146588891,0.0594048574931
1374680211910773595,679208,1374680211910773595,,0.0129950389363,0.0595611237562
1374680211911422840,679209,1374680211911422840,,0.0128305985916,0.059566105522
1374680211912011183,679210,1374680211912011183,,0.012851583674,0.0595511846871
1374680211912916046,679211,1374680211912916046,,0.0129389099427,0.0593756763044
1374680211913562078,679212,1374680211913562078,,0.0128305985916,0.059566105522
